SNR,F1 score y_hat,F1 score y
-5,0.21130027061061546,0.2161366084895497
0,0.6200636315646804,0.5883874432995667
5,0.7111440898174315,0.8550053065214357
10,0.6410025674267266,0.6930560780848494
15,0.6877175101596934,0.7089967988934
20,0.7022499444722083,0.7168421570137516
25,0.7039339484558884,0.704533983995909
30,0.7104829774687786,0.7132841624713546
35,0.6983506849370638,0.7205325527566113
40,0.712431394037879,0.7167578923888536
45,0.7140118819568381,0.7305322644733584
50,0.7262871229088054,0.7172585420502373
-10,0.0,0.007999999999999998
-5,0.12688453159041396,0.1900653594771242
0,0.5729093930847087,0.48944925720097354
5,0.5989959085867014,0.6721229983298949
10,0.8718239934685892,0.8926756374824396
15,0.8295169213808051,0.9143011830317416
20,0.8985681361978555,0.9099228885608
25,0.9121399737476175,0.9198549111399743
30,0.9171088659423162,0.9270740782102431
35,0.9028818616880516,0.9196616569314399
40,0.9037100737100738,0.9181378284364726
45,0.898227072235815,0.923622187894867
50,0.9132396635622442,0.9164838080964122
-10,0.0,0.009523809523809523
-5,0.14248545572074983,0.16102707749766573
0,0.537784037274292,0.6414932268395694
5,0.7745420828526239,0.8139318092828528
10,0.8028984174866528,0.8873308648235518
15,0.8071828171828171,0.9226465732052536
20,0.8831241473920471,0.9249026899026898
25,0.9145310764279593,0.9278218353750269
30,0.9009163888474234,0.9241953591573697
35,0.894520474816383,0.9251012381885302
40,0.9167811770806326,0.9305118293640001
45,0.9267162526927644,0.9253434213629117
50,0.9210284740318825,0.9195391589919326
-10,0.022424242424242423,0.052552489780750646
-5,0.3206127206127206,0.34212859695981634
0,0.48974820741693803,0.5265777797922147
5,0.7104445000864439,0.8005235562350549
10,0.7383687101429037,0.7969651528361206
15,0.7667509482536333,0.7898844755785732
20,0.7919046379031057,0.811256093040677
25,0.813732914028449,0.8029817581087999
30,0.8246538309986263,0.8155731775731775
35,0.8082206570728809,0.8107074226961168
40,0.8319999692128466,0.8028418760391807
45,0.8269990568736952,0.8063988163272484
50,0.8256581196581196,0.8142449931889979
-10,0.0,0.0
-5,0.01666666666666667,0.10631592421915001
0,0.5117109786498332,0.6249504600421043
5,0.6462129352976034,0.7301770029227824
10,0.7669345828936621,0.8726560719981773
15,0.8231683162117944,0.9124714366711943
20,0.8988769613833553,0.9302484026043503
25,0.915729681358972,0.9299746634797262
30,0.909557513350298,0.9280137992158453
35,0.9085895121689866,0.9396610133120431
40,0.9365199291688038,0.9441660556094073
45,0.9222712127689245,0.9389492335785242
50,0.9492272152501213,0.9458973124738742
-10,0.0,0.02490842490842491
-5,0.2604837010815272,0.23834352800681402
0,0.5431437230753235,0.5941760509871965
5,0.7409407927880542,0.8189936182491486
10,0.821425519760677,0.9080014536832103
15,0.9235277340254457,0.9333696115047928
20,0.9249046292824975,0.9234790867813188
25,0.9562911367434015,0.9444865556889865
30,0.9502878498482741,0.9385206985690857
35,0.9380528559727701,0.9513878007370906
40,0.9343699073843961,0.9407409728425424
45,0.9490807496645932,0.9493315849287527
50,0.9517820053303925,0.9233067402082558
-10,0.0,0.06515698410221736
-5,0.2732815323107677,0.2539813929085029
0,0.6235305183292799,0.6200392211832868
5,0.7764435458076028,0.7780700409922326
10,0.7977076064851956,0.8586453344400493
15,0.8217461683166452,0.8757995623029038
20,0.8780184933745305,0.8841631927186947
25,0.889424806556581,0.9007876451669358
30,0.902713857855345,0.8997570188888562
35,0.8739929587631836,0.9033770993799044
40,0.8835209303035392,0.9175194177802874
45,0.8765397093686623,0.9042656963430723
50,0.8914190147594983,0.9112919318987197
-10,0.006666666666666666,0.0064516129032258064
-5,0.2675951223265801,0.26025144154091523
0,0.5936069040243612,0.6112906516359492
5,0.7007493839594565,0.7860728598195212
10,0.8619000117599963,0.8588939990847339
15,0.8747367068701031,0.9256530469412999
20,0.9043685088605956,0.9233762019406768
25,0.906847138633724,0.9293761181027316
30,0.8673508101094308,0.9266738070314509
35,0.8893285999263231,0.9314832312399732
40,0.9216281234023169,0.9425185458173262
45,0.940926500427493,0.9290692534196108
50,0.9405870592031921,0.9423217129567002
-10,0.035586635586635586,0.03657673595754091
-5,0.20506374826471743,0.2257782155924571
0,0.6280714655714654,0.6655133719647786
5,0.7773716692392652,0.8430623037300047
10,0.8694551472675445,0.8998914494837889
15,0.909498208830507,0.9240021479280026
20,0.9163593371202069,0.9449282676471012
25,0.9365745984389919,0.9302466546053404
30,0.9423040115306357,0.9231710812578493
35,0.9376668471388584,0.9382748983631529
40,0.9297998109295216,0.9318488925690346
45,0.9131066998438684,0.9390279437673611
50,0.9346589506845087,0.9457729440930729
-10,0.0,0.024999999999999998
-5,0.10151515151515152,0.14453805453805452
0,0.5252784257321463,0.6334211847950237
5,0.7584110519960415,0.8285540446254732
10,0.874351119742084,0.9139445971072547
15,0.8858054194653556,0.9144748163868487
20,0.8695287946883692,0.9178534753499068
25,0.9228787911808508,0.8931105561986593
30,0.90481160284497,0.9198386363473384
35,0.8832116813082436,0.9468322066462678
40,0.9236828278691632,0.89354251280594
45,0.9276472421768688,0.8994654897133223
50,0.90913672715463,0.8836903137578498
-10,0.016,0.016025641025641024
-5,0.17762134805613067,0.27512983620793474
0,0.6081170118315091,0.599013209013209
5,0.7514189046932349,0.7990856583368029
10,0.8538490718277952,0.9257425924425358
15,0.8614120544555327,0.9166360395618224
20,0.8776970590385226,0.9282588522588524
25,0.9370180470937033,0.9287925146021647
30,0.9513372068380335,0.9316341824482436
35,0.9026927072202471,0.9295563253171949
40,0.9040793006604625,0.9559360566969264
45,0.9058649305119324,0.9432315389924086
50,0.917365714369153,0.9324840754033996
-10,0.0,0.031746031746031744
-5,0.2731357135601618,0.2774766270710798
0,0.5798268676871828,0.5704465683903177
5,0.6937908811659457,0.8850284334484216
10,0.8024705132889276,0.864327199908401
15,0.844607417850621,0.8914495798319327
20,0.8682040931488848,0.9112735875714923
25,0.9075485756037676,0.8861541281942792
30,0.9098683021595733,0.9076028348521072
35,0.8702126277861572,0.9112710355422614
40,0.9141166576802651,0.8881128976091345
45,0.9111410575479887,0.9091464263621809
50,0.8979152061269445,0.9087757296964177
-10,0.01111111111111111,0.011764705882352941
-5,0.1821485085262175,0.22185274649670933
0,0.592097279532062,0.564648177325246
5,0.7121030147773905,0.8449103026473292
10,0.6998786081165754,0.7935150458644434
15,0.7278171801454857,0.7346424849520825
20,0.7078134651628627,0.7562575478713666
25,0.7998191828378342,0.7827428568110355
30,0.71183346065699,0.7978363062533185
35,0.7846739665563195,0.7920262692295716
40,0.7585217570163806,0.7640805171971323
45,0.8008177316510651,0.7756732244554742
50,0.8066510649843984,0.7998320582118312
-10,0.0,0.04102564102564103
-5,0.19484886128364387,0.25307811143105263
0,0.5901535288197592,0.5666943371585762
5,0.6542763912161567,0.7333663910908493
10,0.7942268960690013,0.806402855456564
15,0.889919885612918,0.8390585122938065
20,0.8761429307466638,0.8879872174245577
25,0.9272340154455033,0.8904758369363501
30,0.9212901340145923,0.8741644411840251
35,0.8929938414048888,0.9100871459694989
40,0.9321022517534147,0.9107486390095086
45,0.8959108797754645,0.878797146691271
50,0.897690112836351,0.8812356644965341
-10,0.007999999999999998,0.00909090909090909
-5,0.02222222222222222,0.3031945007177205
0,0.5547786907587271,0.5891586915876791
5,0.7421334515634175,0.8314917669256359
